Transaction Type,Taxpayer TRN,Company Name / Member Company Name (If applicable),Tax Invoice/Tax credit note No,Tax Invoice/Tax credit note Date,Tax Invoice/Tax credit note Amount AED (before VAT),Reporting period from,Reporting period to,VAT Amount AED,Customer Name,Customer TRN,Clear description of the supply
01 Invoice,1.11111E+14,ABC LTD.,7TR1800495,5/25/2024,"25,200.00",5/1/2024,5/31/2024,"1,260.00",GULF,100344XXXX00003,Advance Receipt
01 Invoice,1.11111E+14,ABC LTD.,7TR1800496,5/25/2024,"33,080.00",5/1/2024,5/31/2024,"1,654.00",TRAD,100071XXXX00003,Advance Receipt
01 Invoice,1.11111E+14,ABC LTD.,7TR1800498,5/27/2024,"15,100.00",5/1/2024,5/31/2024,755,ALJU,100462XXXX00003,Advance Receipt
01 Invoice,1.11111E+14,ABC LTD.,7TR1800499,5/28/2024,"2,849.20",5/1/2024,5/31/2024,142.46,ALJU,100462XXXX00003,Advance Receipt
01 Invoice,1.11111E+14,ABC LTD.,7TR1800500,5/28/2024,"22,500.00",5/1/2024,5/31/2024,"1,125.00",INNO,104148XXXX00003,Advance Receipt
01 Invoice,1.11111E+14,ABC LTD.,1TR1604635,5/4/2024,"52,545.80",5/1/2024,5/31/2024,"2,627.29",ACTI,100217XXXX00003,Advance Receipt
01 Invoice,1.11111E+14,ABC LTD.,1TR1604636,5/15/2024,"36,675.20",5/1/2024,5/31/2024,"1,833.76",ACTI,100217XXXX00003,Advance Receipt
01 Invoice,1.11111E+14,ABC LTD.,2VP1621744,5/31/2024,"6,969.00",5/1/2024,5/31/2024,348.44,STAF,NAXXXXNA,Staff Recovery - May'24
01 Invoice,1.11111E+14,ABC LTD.,5HFGJ-053799,5/31/2024,"15,937.90",5/1/2024,5/31/2024,796.83,STAF,NAXXXXNA,Staff Recovery - May'24
02 Credit Note,1.11111E+14,ABC LTD.,TI5H0000124,5/3/2024,"-6,002.60",5/1/2024,5/31/2024,-300.13,PREC,100535XXXX00003,Advance Settlement
02 Credit Note,1.11111E+14,ABC LTD.,TI5H0000130,5/9/2024,"-28,247.00",5/1/2024,5/31/2024,"-1,412.35",PETR,100351XXXX00003,Advance Settlement
02 Credit Note,1.11111E+14,ABC LTD.,TI5H0000131,5/10/2024,"-31,636.60",5/1/2024,5/31/2024,"-1,581.83",PETR,100351XXXX00003,Advance Settlement
02 Credit Note,1.11111E+14,ABC LTD.,TI5H0000140,5/13/2024,"-21,091.20",5/1/2024,5/31/2024,"-1,054.56",PETR,100351XXXX00003,Advance Settlement
02 Credit Note,1.11111E+14,ABC LTD.,TI5H0000144,5/13/2024,"-7,478.20",5/1/2024,5/31/2024,-373.91,AL F,100252XXXX00003,Advance Settlement
02 Credit Note,1.11111E+14,ABC LTD.,TI5H0000145,5/15/2024,"-7,872.40",5/1/2024,5/31/2024,-393.62,AL F,100252XXXX00003,Advance Settlement
02 Credit Note,1.11111E+14,ABC LTD.,TI5H0000148,5/16/2024,"-9,238.20",5/1/2024,5/31/2024,-461.91,AL F,100252XXXX00003,Advance Settlement
02 Credit Note,1.11111E+14,ABC LTD.,TI5H0000169,5/16/2024,"-22,008.00",5/1/2024,5/31/2024,"-1,100.40",AL F,100252XXXX00003,Advance Settlement
02 Credit Note,1.11111E+14,ABC LTD.,TI5H0000172,5/28/2024,"-25,152.20",5/1/2024,5/31/2024,"-1,257.61",PETR,100351XXXX00003,Advance Settlement
02 Credit Note,1.11111E+14,ABC LTD.,TI70001378,5/6/2024,-5,5/1/2024,5/31/2024,-0.25,MODE,104211XXXX00003,Advance Settlement
02 Credit Note,1.11111E+14,ABC LTD.,7TR1800464,5/1/2024,"-50,000.00",5/1/2024,5/31/2024,"-2,500.00",PURE,100328XXXX00003,Advance Settlement
02 Credit Note,1.11111E+14,ABC LTD.,TI70001426,5/31/2024,"-50,341.20",5/1/2024,5/31/2024,"-2,517.06",GS I,104102XXXX00003,Advance Settlement
02 Credit Note,1.11111E+14,ABC LTD.,TI70001304,5/7/2024,"-43,018.80",5/1/2024,5/31/2024,"-2,150.94",DENH,100206XXXX00003,Advance Settlement
02 Credit Note,1.11111E+14,ABC LTD.,TI70001087,5/7/2024,"-85,548.80",5/1/2024,5/31/2024,"-4,277.44",DENH,100206XXXX00003,Advance Settlement
02 Credit Note,1.11111E+14,ABC LTD.,TI70001380,5/7/2024,"-25,060.00",5/1/2024,5/31/2024,"-1,253.00",LOOT,100030XXXX00003,Advance Settlement
02 Credit Note,1.11111E+14,ABC LTD.,TI5H0000125,5/4/2024,"-86,820.40",5/1/2024,5/31/2024,"-4,341.02",PREC,100535XXXX00003,Advance Settlement
02 Credit Note,1.11111E+14,ABC LTD.,TI70001299,5/15/2024,-900,5/1/2024,5/31/2024,-45,HIGH,100539XXXX00003,Advance Settlement
02 Credit Note,1.11111E+14,ABC LTD.,TI70001332,5/15/2024,"-6,539.60",5/1/2024,5/31/2024,-326.98,HIGH,100539XXXX00003,Advance Settlement
02 Credit Note,1.11111E+14,ABC LTD.,TI70000970,5/17/2024,"-40,632.60",5/1/2024,5/31/2024,"-2,031.63",DENH,100206XXXX00003,Advance Settlement
02 Credit Note,1.11111E+14,ABC LTD.,TI70000970,5/17/2024,"-19,664.60",5/1/2024,5/31/2024,-983.23,DENH,100206XXXX00003,Advance Settlement
02 Credit Note,1.11111E+14,ABC LTD.,TI70001304,5/7/2024,"-104,927.40",5/1/2024,5/31/2024,"-5,246.37",DENH,100206XXXX00003,Advance Settlement
02 Credit Note,1.11111E+14,ABC LTD.,TI70001173,5/17/2024,"-113,870.20",5/1/2024,5/31/2024,"-5,693.51",DENH,100206XXXX00003,Advance Settlement
02 Credit Note,1.11111E+14,ABC LTD.,TI70001441,5/31/2024,-666.8,5/1/2024,5/31/2024,-33.34,KHAL,100371XXXX00003,Advance Settlement
02 Credit Note,1.11111E+14,ABC LTD.,TI70001441,5/31/2024,"-7,066.80",5/1/2024,5/31/2024,-353.34,KHAL,100371XXXX00003,Advance Settlement
02 Credit Note,1.11111E+14,ABC LTD.,TI70001476,5/31/2024,-933.2,5/1/2024,5/31/2024,-46.66,KHAL,100371XXXX00003,Advance Settlement
02 Credit Note,1.11111E+14,ABC LTD.,TI70001471,5/31/2024,"-6,219.00",5/1/2024,5/31/2024,-310.95,MAR,100543XXXX00003,Advance Settlement
02 Credit Note,1.11111E+14,ABC LTD.,TI70001471,5/31/2024,"-2,164.80",5/1/2024,5/31/2024,-108.24,MAR,100543XXXX00003,Advance Settlement
02 Credit Note,1.11111E+14,ABC LTD.,TI70001334,5/31/2024,"-6,235.20",5/1/2024,5/31/2024,-311.76,HILL,100531XXXX00003,Advance Settlement
02 Credit Note,1.11111E+14,ABC LTD.,TI70001335,5/31/2024,"-7,280.00",5/1/2024,5/31/2024,-364,HILL,100531XXXX00003,Advance Settlement
02 Credit Note,1.11111E+14,ABC LTD.,TI70001457,5/31/2024,"-11,816.20",5/1/2024,5/31/2024,-590.81,TRAD,100071XXXX00003,Advance Settlement
02 Credit Note,1.11111E+14,ABC LTD.,TI70001457,5/31/2024,"-15,864.40",5/1/2024,5/31/2024,-793.22,TRAD,100071XXXX00003,Advance Settlement
02 Credit Note,1.11111E+14,ABC LTD.,TI70001420,5/31/2024,"-6,979.40",5/1/2024,5/31/2024,-348.97,ALJU,100462XXXX00003,Advance Settlement
02 Credit Note,1.11111E+14,ABC LTD.,TI70001376,5/31/2024,"-1,337.80",5/1/2024,5/31/2024,-66.89,ALJU,100462XXXX00003,Advance Settlement
02 Credit Note,1.11111E+14,ABC LTD.,TI70001430,5/31/2024,"-8,580.40",5/1/2024,5/31/2024,-429.02,HIGH,100539XXXX00003,Advance Settlement
02 Credit Note,1.11111E+14,ABC LTD.,TI70001331,5/31/2024,"-11,456.80",5/1/2024,5/31/2024,-572.84,HIGH,100539XXXX00003,Advance Settlement
02 Credit Note,1.11111E+14,ABC LTD.,TI70001429,5/31/2024,"-22,463.20",5/1/2024,5/31/2024,"-1,123.16",HIGH,100539XXXX00003,Advance Settlement
02 Credit Note,1.11111E+14,ABC LTD.,TI70001449,5/31/2024,"-11,240.00",5/1/2024,5/31/2024,-562,RIGI,100559XXXX00003,Advance Settlement
02 Credit Note,1.11111E+14,ABC LTD.,TI70001449,5/31/2024,-0.6,5/1/2024,5/31/2024,-0.03,RIGI,100559XXXX00003,Advance Settlement
02 Credit Note,1.11111E+14,ABC LTD.,TI70001239,5/31/2024,"-4,158.80",5/1/2024,5/31/2024,-207.94,ONYX,100282XXXX00003,Advance Settlement
02 Credit Note,1.11111E+14,ABC LTD.,TI70001239,5/31/2024,"-14,400.00",5/1/2024,5/31/2024,-720,ONYX,100282XXXX00003,Advance Settlement
02 Credit Note,1.11111E+14,ABC LTD.,TI70001454,5/31/2024,"-16,459.20",5/1/2024,5/31/2024,-822.96,SOCI,100234XXXX00003,Advance Settlement
02 Credit Note,1.11111E+14,ABC LTD.,TI70001418,5/31/2024,"-10,400.00",5/1/2024,5/31/2024,-520,AL R,100227XXXX00003,Advance Settlement
02 Credit Note,1.11111E+14,ABC LTD.,TI70001463,5/31/2024,"-10,240.00",5/1/2024,5/31/2024,-512,TAMA,100266XXXX00003,Advance Settlement
02 Credit Note,1.11111E+14,ABC LTD.,TI70001445,5/31/2024,"-2,606.80",5/1/2024,5/31/2024,-130.34,ORIO,100235XXXX00003,Advance Settlement
02 Credit Note,1.11111E+14,ABC LTD.,TI70001121,5/31/2024,-0.2,5/1/2024,5/31/2024,-0.01,AL B,100280XXXX00003,Advance Settlement
02 Credit Note,1.11111E+14,ABC LTD.,TI70001474,5/31/2024,"-5,473.20",5/1/2024,5/31/2024,-273.66,AL B,100280XXXX00003,Advance Settlement
02 Credit Note,1.11111E+14,ABC LTD.,TI70001421,5/31/2024,"-24,650.00",5/1/2024,5/31/2024,"-1,232.50",C.P.,100352XXXX00003,Advance Settlement
02 Credit Note,1.11111E+14,ABC LTD.,TI70001442,5/31/2024,"-9,706.64",5/1/2024,5/31/2024,-485.33,M4 C,100235XXXX00003,Advance Settlement
02 Credit Note,1.11111E+14,ABC LTD.,2TCN160316,5/30/2024,"-138,587.19",5/1/2024,5/31/2024,"-6,929.36",ADYA,100235XXXX00003,TI20000242-3 PCS IPE600 REJECTED BY CUSTOMER
02 Credit Note,1.11111E+14,ABC LTD.,TI70001478,5/31/2024,"-1,123.60",5/1/2024,5/31/2024,-56.18,AL Z,100074XXXX00003,Advance Settlement
02 Credit Note,1.11111E+14,ABC LTD.,TI70001427,5/31/2024,"-22,288.40",5/1/2024,5/31/2024,"-1,114.42",GULF,100344XXXX00003,Advance Settlement
02 Credit Note,1.11111E+14,ABC LTD.,TI70001329,5/31/2024,"-2,444.40",5/1/2024,5/31/2024,-122.22,GULF,100344XXXX00003,Advance Settlement
02 Credit Note,1.11111E+14,ABC LTD.,TI70001428,5/31/2024,"-22,755.60",5/1/2024,5/31/2024,"-1,137.78",GULF,100344XXXX00003,Advance Settlement
02 Credit Note,1.11111E+14,ABC LTD.,TI70001428,5/31/2024,"-7,169.20",5/1/2024,5/31/2024,-358.46,GULF,100344XXXX00003,Advance Settlement
02 Credit Note,1.11111E+14,ABC LTD.,TI70001475,5/31/2024,"-5,619.20",5/1/2024,5/31/2024,-280.96,CRYS,100465XXXX00003,Advance Settlement
02 Credit Note,1.11111E+14,ABC LTD.,TI70001448,5/31/2024,"-3,800.00",5/1/2024,5/31/2024,-190,PREC,100552XXXX00003,Advance Settlement
02 Credit Note,1.11111E+14,ABC LTD.,1TR1604635,5/31/2024,"-30,625.80",5/1/2024,5/31/2024,"-1,531.29",ACTI,100217XXXX00003,Advance Settlement
02 Credit Note,1.11111E+14,ABC LTD.,1TR1604635,5/31/2024,"-21,920.00",5/1/2024,5/31/2024,"-1,096.00",ACTI,100217XXXX00003,Advance Settlement
02 Credit Note,1.11111E+14,ABC LTD.,1TR1604636,5/31/2024,"-35,811.20",5/1/2024,5/31/2024,"-1,790.56",ACTI,100217XXXX00003,Advance Settlement
02 Credit Note,1.11111E+14,ABC LTD.,1TR1604636,5/31/2024,-864,5/1/2024,5/31/2024,-43.2,ACTI,100217XXXX00003,Advance Settlement
02 Credit Note,1.11111E+14,ABC LTD.,TI70001305,5/7/2024,"-144,115.20",5/1/2024,5/31/2024,"-7,205.76",DENH,100206XXXX00003,Advance Settlement
02 Credit Note,1.11111E+14,ABC LTD.,7TCN160014,5/1/2024,"-1,317.65",5/1/2024,5/31/2024,-65.88,CITY,100367XXXX00003,RENTALREVERSAL-RNTSO83-TI70001007/117-25 SHEET PILES CONSIDERED SACRIFICIAL
