Transaction Type,Taxpayer TRN,Company Name / Member Company Name (If applicable),Tax Invoice/Tax credit note No,Tax Invoice/Tax credit note Date,Tax Invoice/Tax credit note Amount AED (before VAT),Reporting period from,Reporting period to,VAT Amount AED,Customer Name,Customer TRN,Clear description of the supply
02 Credit Note,111111111111111,ABC LTD.,TI5H0000376,9/3/2024,"-24,023.20",9/1/2024,9/30/2024,"-1,201.16",ARCH,10004XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000377,9/3/2024,"-17,373.80",9/1/2024,9/30/2024,-868.69,ARCH,10004XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000380,9/4/2024,"-16,055.40",9/1/2024,9/30/2024,-802.77,KENT,10025XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000380,9/4/2024,"-16,055.40",9/1/2024,9/30/2024,-802.77,KENT,10025XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000390,9/5/2024,"-16,055.40",9/1/2024,9/30/2024,-802.77,KENT,10025XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000390,9/5/2024,"-16,055.40",9/1/2024,9/30/2024,-802.77,KENT,10025XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000393,9/6/2024,"-6,880.80",9/1/2024,9/30/2024,-344.04,KENT,10025XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000393,9/6/2024,"-6,880.80",9/1/2024,9/30/2024,-344.04,KENT,10025XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000389,9/7/2024,"-4,587.60",9/1/2024,9/30/2024,-229.38,KENT,10025XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000391,9/7/2024,"-4,587.60",9/1/2024,9/30/2024,-229.38,KENT,10025XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000389,9/7/2024,"-4,587.60",9/1/2024,9/30/2024,-229.38,KENT,10025XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000391,9/7/2024,"-4,587.60",9/1/2024,9/30/2024,-229.38,KENT,10025XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000395,9/9/2024,"-9,174.60",9/1/2024,9/30/2024,-458.73,KENT,10025XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000399,9/9/2024,"-6,880.80",9/1/2024,9/30/2024,-344.04,KENT,10025XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000395,9/9/2024,"-9,174.60",9/1/2024,9/30/2024,-458.73,KENT,10025XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000399,9/9/2024,"-6,880.80",9/1/2024,9/30/2024,-344.04,KENT,10025XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000400,9/10/2024,"-9,174.60",9/1/2024,9/30/2024,-458.73,KENT,10025XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000401,9/10/2024,"-6,880.80",9/1/2024,9/30/2024,-344.04,KENT,10025XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000400,9/10/2024,"-9,174.60",9/1/2024,9/30/2024,-458.73,KENT,10025XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000401,9/10/2024,"-6,880.80",9/1/2024,9/30/2024,-344.04,KENT,10025XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000405,9/11/2024,"-16,055.40",9/1/2024,9/30/2024,-802.77,KENT,10025XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000405,9/11/2024,"-16,055.40",9/1/2024,9/30/2024,-802.77,KENT,10025XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI50000559,9/11/2024,-250.60,9/1/2024,9/30/2024,-12.53,STEE,10023XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000413,9/12/2024,"-142,501.20",9/1/2024,9/30/2024,"-7,125.06",STEE,10023XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000416,9/12/2024,"-8,883.80",9/1/2024,9/30/2024,-444.19,KENT,10025XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000416,9/12/2024,"-8,883.80",9/1/2024,9/30/2024,-444.19,KENT,10025XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000412,9/12/2024,"-6,774.20",9/1/2024,9/30/2024,-338.71,KENT,10025XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000412,9/12/2024,"-6,774.20",9/1/2024,9/30/2024,-338.71,KENT,10025XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000417,9/13/2024,"-11,978.20",9/1/2024,9/30/2024,-598.91,KENT,10025XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000417,9/13/2024,"-11,978.20",9/1/2024,9/30/2024,-598.91,KENT,10025XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,IN5H0000839,9/14/2024,"-2,283.60",9/1/2024,9/30/2024,-114.18,BRAN,Not AXXXXXcable,Settlement
02 Credit Note,111111111111111,ABC LTD.,IN5H0000840,9/14/2024,"-8,963.80",9/1/2024,9/30/2024,-448.19,BRAN,Not AXXXXXcable,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000425,9/16/2024,-282.80,9/1/2024,9/30/2024,-14.14,ARCH,10004XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000427,9/16/2024,-508.2,9/1/2024,9/30/2024,-25.41,ARCH,10004XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000428,9/16/2024,"-5,279.60",9/1/2024,9/30/2024,-263.98,ARCH,10004XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000425,9/16/2024,-282.80,9/1/2024,9/30/2024,-14.14,ARCH,10004XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000427,9/16/2024,-508.20,9/1/2024,9/30/2024,-25.41,ARCH,10004XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000428,9/16/2024,"-5,279.60",9/1/2024,9/30/2024,-263.98,ARCH,10004XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000425,9/16/2024,-847.60,9/1/2024,9/30/2024,-42.38,ARCH,10004XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000427,9/16/2024,"-1,525.60",9/1/2024,9/30/2024,-76.28,ARCH,10004XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000428,9/16/2024,"-15,838.80",9/1/2024,9/30/2024,-791.94,ARCH,10004XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000424,9/16/2024,"-16,769.40",9/1/2024,9/30/2024,-838.47,KENT,10025XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000424,9/16/2024,"-16,769.40",9/1/2024,9/30/2024,-838.47,KENT,10025XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000434,9/17/2024,"-26,200.20",9/1/2024,9/30/2024,"-1,310.01",AJMA,10006XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000433,9/17/2024,"-16,769.40",9/1/2024,9/30/2024,-838.47,KENT,10025XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000433,9/17/2024,"-16,769.40",9/1/2024,9/30/2024,-838.47,KENT,10025XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000436,9/18/2024,"-51,453.40",9/1/2024,9/30/2024,"-2,572.67",AJMA,10006XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000448,9/18/2024,"-11,978.20",9/1/2024,9/30/2024,-598.91,KENT,10025XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000448,9/18/2024,"-11,978.20",9/1/2024,9/30/2024,-598.91,KENT,10025XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000333,9/19/2024,"-28,219.40",9/1/2024,9/30/2024,"-1,410.97",CHIN,10025XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000351,9/19/2024,"-56,439.00",9/1/2024,9/30/2024,"-2,821.95",CHIN,10025XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000379,9/19/2024,"-21,166.80",9/1/2024,9/30/2024,"-1,058.34",CHIN,10025XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000444,9/20/2024,"-56,439.00",9/1/2024,9/30/2024,"-2,821.95",CHIN,10025XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,IN5H0000855,9/23/2024,"-36,194.60",9/1/2024,9/30/2024,"-1,809.73",BRAN,Not AXXXXXcable,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000454,9/23/2024,"-56,439.00",9/1/2024,9/30/2024,"-2,821.95",CHIN,10025XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000457,9/24/2024,"-21,671.60",9/1/2024,9/30/2024,"-1,083.58",HIAP,10036XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000460,9/24/2024,"-32,507.40",9/1/2024,9/30/2024,"-1,625.37",HIAP,10036XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000462,9/25/2024,"-35,216.20",9/1/2024,9/30/2024,"-1,760.81",HIAP,10036XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000459,9/25/2024,"-56,439.00",9/1/2024,9/30/2024,"-2,821.95",CHIN,10025XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000457,9/26/2024,"-65,014.60",9/1/2024,9/30/2024,"-3,250.73",HIAP,10036XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000460,9/26/2024,"-97,522.00",9/1/2024,9/30/2024,"-4,876.10",HIAP,10036XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000462,9/26/2024,"-105,648.80",9/1/2024,9/30/2024,"-5,282.44",HIAP,10036XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000466,9/26/2024,"-27,089.40",9/1/2024,9/30/2024,"-1,354.47",HIAP,10036XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000466,9/26/2024,"-81,268.20",9/1/2024,9/30/2024,"-4,063.41",HIAP,10036XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,IN5H0000890,9/26/2024,"-17,928.40",9/1/2024,9/30/2024,-896.42,BRAN,Not AXXXXXcable,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000471,9/27/2024,"-18,341.20",9/1/2024,9/30/2024,-917.06,CHIN,10025XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000467,9/27/2024,"-24,380.40",9/1/2024,9/30/2024,"-1,219.02",HIAP,10036XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000467,9/27/2024,"-73,141.40",9/1/2024,9/30/2024,"-3,657.07",HIAP,10036XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000468,9/27/2024,"-9,981.80",9/1/2024,9/30/2024,-499.09,KENT,10025XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000468,9/27/2024,"-9,981.80",9/1/2024,9/30/2024,-499.09,KENT,10025XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000472,9/28/2024,"-35,216.20",9/1/2024,9/30/2024,"-1,760.81",HIAP,10036XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000472,9/28/2024,"-105,648.80",9/1/2024,9/30/2024,"-5,282.44",HIAP,10036XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,AMHZ-80003473,9/30/2024,"-448,631.80",9/1/2024,9/30/2024,"-22,431.59",BRAN,Not AXXXXXcable,Settlement
02 Credit Note,111111111111111,ABC LTD.,1TR1604641,9/19/2024,"-3,790.00",9/1/2024,9/30/2024,-189.50,ACTI,10021XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,1CJ1604863,9/19/2024,"-1,010.00",9/1/2024,9/30/2024,-50.50,ACTI,10021XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,1TR1604640,9/30/2024,"-4,800.00",9/1/2024,9/30/2024,-240.00,ACTI,10021XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,7TR1800592,9/17/2024,"-37,679.00",9/1/2024,9/30/2024,"-1,883.95",ARCH,10004XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,7TR1800592,9/25/2024,"-10,476.20",9/1/2024,9/30/2024,-523.81,ONYX,10028XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI70001884,9/30/2024,"-2,652.00",9/1/2024,9/30/2024,-132.60,TRAD,10007XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI70001823,9/30/2024,"-10,800.00",9/1/2024,9/30/2024,-540.00,DBB,10025XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI70001823,9/30/2024,"-21,320.20",9/1/2024,9/30/2024,"-1,066.01",DBB,10025XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI70001814,9/30/2024,"-9,666.00",9/1/2024,9/30/2024,-483.30,HILL,10053XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI70001814,9/30/2024,"-10,334.00",9/1/2024,9/30/2024,-516.70,HILL,10053XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI70001869,9/30/2024,"-9,333.20",9/1/2024,9/30/2024,-466.66,NAEL,10000XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI70001886,9/30/2024,"-10,960.00",9/1/2024,9/30/2024,-548.00,STEE,10006XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI70001865,9/30/2024,"-5,111.00",9/1/2024,9/30/2024,-255.55,I G,10002XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI70001865,9/30/2024,"-13,654.00",9/1/2024,9/30/2024,-682.7,I G,10002XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI70001864,9/30/2024,"-8,500.00",9/1/2024,9/30/2024,-425.00,I G,10002XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI70001864,9/30/2024,"-1,900.00",9/1/2024,9/30/2024,-95.00,I G,10002XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,5CJ1800645,9/30/2024,"-3,450.00",9/1/2024,9/30/2024,-172.5,TECH,10022XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,5CJ1800645,9/30/2024,"-1,104.00",9/1/2024,9/30/2024,-55.2,TECH,10022XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI70001883,9/30/2024,"-23,641.80",9/1/2024,9/30/2024,"-1,182.09",T.M.,10000XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI70001883,9/30/2024,-160,9/1/2024,9/30/2024,-8.00,T.M.,10000XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI70001883,9/30/2024,"-3,558.20",9/1/2024,9/30/2024,-177.91,T.M.,10000XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI70001837,9/30/2024,"-11,688.00",9/1/2024,9/30/2024,-584.40,AL R,10001XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI70001838,9/30/2024,"-2,519.80",9/1/2024,9/30/2024,-125.99,AL R,10001XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI70001839,9/30/2024,"-8,680.00",9/1/2024,9/30/2024,-434.00,AL B,10039XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI70001839,9/30/2024,-0.4,9/1/2024,9/30/2024,-0.02,AL B,10039XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI70001832,9/30/2024,"-9,334.00",9/1/2024,9/30/2024,-466.70,ALJU,10046XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI70001832,9/30/2024,"-41,830.00",9/1/2024,9/30/2024,"-2,091.50",ALJU,10046XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI70001832,9/30/2024,"-41,615.00",9/1/2024,9/30/2024,"-2,080.75",ALJU,10046XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI70001832,9/30/2024,"-12,480.60",9/1/2024,9/30/2024,-624.03,ALJU,10046XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI70001894,9/30/2024,"-8,148.00",9/1/2024,9/30/2024,-407.40,RIGI,10055XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI70001870,9/30/2024,"-8,460.00",9/1/2024,9/30/2024,-423,ONYX,10028XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI70001872,9/30/2024,-95,9/1/2024,9/30/2024,-4.75,ONYX,10028XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI70001871,9/30/2024,"-6,959.40",9/1/2024,9/30/2024,-347.97,ONYX,10028XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI70001880,9/30/2024,"-9,100.00",9/1/2024,9/30/2024,-455.00,SOCI,10023XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI70001879,9/30/2024,"-14,762.20",9/1/2024,9/30/2024,-738.11,SOCI,10023XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI70001822,9/30/2024,"-16,920.00",9/1/2024,9/30/2024,-846.00,GENE,10023XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI70001841,9/30/2024,"-2,700.00",9/1/2024,9/30/2024,-135.00,AL B,10028XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI70001840,9/30/2024,"-5,168.00",9/1/2024,9/30/2024,-258.40,AL B,10028XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI70001854,9/30/2024,"-2,129.20",9/1/2024,9/30/2024,-106.46,AL B,10028XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI70001855,9/30/2024,"-14,650.20",9/1/2024,9/30/2024,-732.51,GULF,10034XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI70001875,9/30/2024,"-10,400.00",9/1/2024,9/30/2024,-520.00,SIRI,10056XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI70001825,9/30/2024,"-14,500.20",9/1/2024,9/30/2024,-725.01,CRYS,10046XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI70001826,9/30/2024,"-13,500.00",9/1/2024,9/30/2024,-675.00,CRYS,10046XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI70001825,9/30/2024,"-3,112.80",9/1/2024,9/30/2024,-155.64,CRYS,10046XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI70001820,9/30/2024,"-57,584.80",9/1/2024,9/30/2024,"-2,879.24",GS I,10410XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI70001866,9/30/2024,"-2,375.00",9/1/2024,9/30/2024,-118.75,INNO,10414XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI70001834,9/30/2024,"-1,215.20",9/1/2024,9/30/2024,-60.76,AL Z,10007XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI70001834,9/30/2024,-0.4,9/1/2024,9/30/2024,-0.02,AL Z,10007XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI70001828,9/30/2024,"-24,040.00",9/1/2024,9/30/2024,"-1,202.00",CAT,10003XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI70001829,9/30/2024,"-2,870.40",9/1/2024,9/30/2024,-143.52,CAT,10003XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI70001828,9/30/2024,-0.8,9/1/2024,9/30/2024,-0.04,CAT,10003XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI70001827,9/30/2024,"-46,835.60",9/1/2024,9/30/2024,"-2,341.78",CAT,10003XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI70001827,9/30/2024,"-21,964.80",9/1/2024,9/30/2024,"-1,098.24",CAT,10003XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI70001831,9/30/2024,"-5,040.00",9/1/2024,9/30/2024,-252.00,BRIG,10039XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI70001867,9/30/2024,"-4,725.00",9/1/2024,9/30/2024,-236.25,J &,10002XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI70001895,9/30/2024,"-1,493.40",9/1/2024,9/30/2024,-74.67,I G,10002XXXXX00003,Settlement
