Transaction Type,Taxpayer TRN,Company Name / Member Company Name (If applicable),Tax Invoice/Tax credit note No,Tax Invoice/Tax credit note Date,Tax Invoice/Tax credit note Amount AED (before VAT),Reporting period from,Reporting period to,VAT Amount AED,Customer Name,Customer TRN,Clear description of the supply
01 Invoice,111111111111111,ABC LTD.,TI70001580,6/30/2024,"-17,215.60",6/1/2024,6/30/2024,-860.78,TRAD,10007XXXXX00003,Advance Settlement
01 Invoice,111111111111111,ABC LTD.,TI70001580,6/30/2024,"-10,465.20",6/1/2024,6/30/2024,-523.26,TRAD,10007XXXXX00003,Advance Settlement
01 Invoice,111111111111111,ABC LTD.,TI70001577,6/30/2024,"-3,877.40",6/1/2024,6/30/2024,-193.87,T.M.,10000XXXXX00003,Advance Settlement
01 Invoice,111111111111111,ABC LTD.,TI70001567,6/30/2024,"-3,492.00",6/1/2024,6/30/2024,-174.60,RIGI,10055XXXXX00003,Advance Settlement
01 Invoice,111111111111111,ABC LTD.,TI70001568,6/30/2024,"-2,419.60",6/1/2024,6/30/2024,-120.98,RIGI,10055XXXXX00003,Advance Settlement
01 Invoice,111111111111111,ABC LTD.,TI70001564,6/30/2024,"-2,380.00",6/1/2024,6/30/2024,-119.00,ORIO,10023XXXXX00003,Advance Settlement
01 Invoice,111111111111111,ABC LTD.,TI70001564,6/30/2024,"-7,264.40",6/1/2024,6/30/2024,-363.22,ORIO,10023XXXXX00003,Advance Settlement
01 Invoice,111111111111111,ABC LTD.,TI70001559,6/30/2024,"-7,644.80",6/1/2024,6/30/2024,-382.24,M4 C,10023XXXXX00003,Advance Settlement
01 Invoice,111111111111111,ABC LTD.,TI70001557,6/30/2024,"-5,125.00",6/1/2024,6/30/2024,-256.25,INNO,10414XXXXX00003,Advance Settlement
01 Invoice,111111111111111,ABC LTD.,TI70001554,6/30/2024,"-4,408.40",6/1/2024,6/30/2024,-220.42,HYDR,10007XXXXX00003,Advance Settlement
01 Invoice,111111111111111,ABC LTD.,TI70001548,6/30/2024,"-4,576.60",6/1/2024,6/30/2024,-228.83,GULF,10034XXXXX00003,Advance Settlement
01 Invoice,111111111111111,ABC LTD.,TI70001548,6/30/2024,"-24,624.00",6/1/2024,6/30/2024,"-1,231.20",GULF,10034XXXXX00003,Advance Settlement
01 Invoice,111111111111111,ABC LTD.,TI70001549,6/30/2024,-533.2,6/1/2024,6/30/2024,-26.66,GULF,10034XXXXX00003,Advance Settlement
01 Invoice,111111111111111,ABC LTD.,TI70001553,6/30/2024,"-18,030.80",6/1/2024,6/30/2024,-901.54,GULF,10034XXXXX00003,Advance Settlement
01 Invoice,111111111111111,ABC LTD.,ANTC-80002012,6/30/2024,"-57,584.80",6/1/2024,6/30/2024,"-2,879.24",GS I,10410XXXXX00003,Advance Settlement
01 Invoice,111111111111111,ABC LTD.,TI70001541,6/30/2024,"-21,250.60",6/1/2024,6/30/2024,"-1,062.53",CRYS,10046XXXXX00003,Advance Settlement
01 Invoice,111111111111111,ABC LTD.,TI70001542,6/30/2024,-472.60,6/1/2024,6/30/2024,-23.63,CRYS,10046XXXXX00003,Advance Settlement
01 Invoice,111111111111111,ABC LTD.,TI70001539,6/30/2024,"-24,650.00",6/1/2024,6/30/2024,"-1,232.50",C.P.,10035XXXXX00003,Advance Settlement
01 Invoice,111111111111111,ABC LTD.,TI70001538,6/30/2024,"-15,100.00",6/1/2024,6/30/2024,-755.00,ALJU,10046XXXXX00003,Advance Settlement
01 Invoice,111111111111111,ABC LTD.,TI70001538,6/30/2024,"-2,849.20",6/1/2024,6/30/2024,-142.46,ALJU,10046XXXXX00003,Advance Settlement
01 Invoice,111111111111111,ABC LTD.,TI70001538,6/30/2024,"-41,830.00",6/1/2024,6/30/2024,"-2,091.50",ALJU,10046XXXXX00003,Advance Settlement
01 Invoice,111111111111111,ABC LTD.,TI70001538,6/30/2024,"-1,549.80",6/1/2024,6/30/2024,-77.49,ALJU,10046XXXXX00003,Advance Settlement
01 Invoice,111111111111111,ABC LTD.,TI70001535,6/30/2024,"-9,706.40",6/1/2024,6/30/2024,-485.32,AL R,10022XXXXX00003,Advance Settlement
01 Invoice,111111111111111,ABC LTD.,TI70001534,6/30/2024,"-29,926.20",6/1/2024,6/30/2024,"-1,496.31",AL Z,10007XXXXX00003,Advance Settlement
01 Invoice,111111111111111,ABC LTD.,TI70001532,6/30/2024,"-7,414.20",6/1/2024,6/30/2024,-370.71,AL B,10028XXXXX00003,Advance Settlement
01 Invoice,111111111111111,ABC LTD.,TI70001532,6/30/2024,-95.60,6/1/2024,6/30/2024,-4.78,AL B,10028XXXXX00003,Advance Settlement
01 Invoice,111111111111111,ABC LTD.,TI70001528,6/30/2024,"-5,946.80",6/1/2024,6/30/2024,-297.34,AL B,10050XXXXX00003,Advance Settlement
01 Invoice,111111111111111,ABC LTD.,TI70001520,6/30/2024,"-6,235.20",6/1/2024,6/30/2024,-311.76,HILL,10053XXXXX00003,Advance Settlement
01 Invoice,111111111111111,ABC LTD.,TI70001579,6/30/2024,"-10,240.00",6/1/2024,6/30/2024,-512.00,TAMA,10026XXXXX00003,Advance Settlement
01 Invoice,111111111111111,ABC LTD.,2TDN160719,6/28/2024,"404,448.68",6/1/2024,6/30/2024,"20,222.44",ARCE,NAXXXXXNA,Reinvocing of staff cost and other related expenses for the period 01/04/20
01 Invoice,111111111111111,ABC LTD.,2TDN160720,6/28/2024,"65,817.93",6/1/2024,6/30/2024,"3,290.90",ARCE,10052XXXXX00003,Reinvoicing of IT Resources Cost Qtr -2 2024
01 Invoice,111111111111111,ABC LTD.,2TDN160722,6/28/2024,"8,676.28",6/1/2024,6/30/2024,433.83,INDU,NAXXXXXNA,Reinvoicing of IT resources Cost Qtr -2 2024
01 Invoice,111111111111111,ABC LTD.,2TDN160724,6/28/2024,"74,781.15",6/1/2024,6/30/2024,"3,739.05",ARCE,NAXXXXXNA,MC Meeting & Training Charges
01 Invoice,111111111111111,ABC LTD.,2TDN160724,6/28/2024,"14,451.65",6/1/2024,6/30/2024,722.60,ARCE,NAXXXXXNA,Reimbursement of Actual cost for the period 01/01/2024 to 30/06/2024
01 Invoice,111111111111111,ABC LTD.,2VP1621951,6/28/2024,"5,135.40",6/1/2024,6/30/2024,256.70,STAF,NAXXXXXNA,Staff Recovery - June'24
01 Invoice,111111111111111,ABC LTD.,AMHZV03330,6/28/2024,"16,627.07",6/1/2024,6/30/2024,831.35,STAF,NAXXXXXNA,Staff Recovery - June'24
02 Credit Note,111111111111111,ABC LTD.,1TCN160217,6/28/2024,"-199,806.50",6/1/2024,6/30/2024,"-9,990.33",E T,10039XXXXX00003,Y23-RENTAL REVERSAL-SPR321-DISCOUNT PROVIDED
02 Credit Note,111111111111111,ABC LTD.,7TCN160018,6/28/2024,"-12,626.60",6/1/2024,6/30/2024,-631.33,HILL,10053XXXXX00003,Y23-RENTAL REVERSAL-RNTSO000059-QTY DIFF FOR NOV'23 TO JAN'24
