Transaction Type,Taxpayer TRN,Company Name / Member Company Name (If applicable),Tax Invoice/Tax credit note No,Tax Invoice/Tax credit note Date,Tax Invoice/Tax credit note Amount AED (before VAT),Reporting period from,Reporting period to,VAT Amount AED,Customer Name,Customer TRN,Clear description of the supply
01 Invoice,111111111111111,ABC LTD.,TI70001642,7/30/2024,"13,280.00",7/1/2024,7/31/2024,664.00,WADE,10024XXXXX00003,Rental Income SP - JULY MONTH INVOICE
01 Invoice,111111111111111,ABC LTD.,TI70001643,7/30/2024,"50,306.80",7/1/2024,7/31/2024,"2,515.34",WADE,10024XXXXX00003,Rental Income SP - JULY MONTH INVOICE - SHEET PILES
01 Invoice,111111111111111,ABC LTD.,TI70001644,7/30/2024,"2,266.80",7/1/2024,7/31/2024,113.34,WADE,10024XXXXX00003,Rental Income SP
01 Invoice,111111111111111,ABC LTD.,TI70001674,7/30/2024,"8,700.00",7/1/2024,7/31/2024,435.00,HILL,10053XXXXX00003,Rental Income SP - July'24 month
01 Invoice,111111111111111,ABC LTD.,TI70001670,7/30/2024,"7,500.00",7/1/2024,7/31/2024,375.00,INNO,10414XXXXX00003,Rental Income SP - July'24 month
01 Invoice,111111111111111,ABC LTD.,TI70001652,7/30/2024,"5,600.00",7/1/2024,7/31/2024,280.00,SOCI,10023XXXXX00003,Rental Income SP - JULY'24 MONTH
01 Invoice,111111111111111,ABC LTD.,TI70001653,7/30/2024,"15,500.00",7/1/2024,7/31/2024,775.00,SOCI,10023XXXXX00003,Rental Income SP - July'24
01 Invoice,111111111111111,ABC LTD.,TI70001660,7/30/2024,"11,240.60",7/1/2024,7/31/2024,562.03,RIGI,10055XXXXX00003,Rental Income SP - July'24 month Billing
01 Invoice,111111111111111,ABC LTD.,TI70001661,7/30/2024,"11,640.00",7/1/2024,7/31/2024,582.00,RIGI,10055XXXXX00003,Rental Income SP - July'24 month Billing
01 Invoice,111111111111111,ABC LTD.,TI70001688,7/30/2024,"6,150.20",7/1/2024,7/31/2024,307.51,DUTC,10025XXXXX00003,Rental Income SP - July'24 month Billing
01 Invoice,111111111111111,ABC LTD.,TI70001706,7/30/2024,"4,800.00",7/1/2024,7/31/2024,240.00,ACTI,10021XXXXX00003,Rental Income SP - July month Invoice
01 Invoice,111111111111111,ABC LTD.,TI70001707,7/30/2024,"22,992.00",7/1/2024,7/31/2024,"1,149.60",ACTI,10021XXXXX00003,Rental Income SP - July month Invoice
01 Invoice,111111111111111,ABC LTD.,TI70001708,7/30/2024,"17,089.60",7/1/2024,7/31/2024,854.48,ACTI,10021XXXXX00003,Rental Income SP - July month Invoice
01 Invoice,111111111111111,ABC LTD.,TI70001709,7/30/2024,"46,280.00",7/1/2024,7/31/2024,"2,314.00",PILL,10056XXXXX00001,Rental Income SP - JULY MONTH INVOICE
01 Invoice,111111111111111,ABC LTD.,TI70001701,7/30/2024,"2,860.00",7/1/2024,7/31/2024,143.00,AL B,10039XXXXX00003,Rental Income SP - July month Invoice
01 Invoice,111111111111111,ABC LTD.,TI70001702,7/30/2024,"69,420.00",7/1/2024,7/31/2024,"3,471.00",AL B,10050XXXXX00003,Rental Income SP - July month Invoice
01 Invoice,111111111111111,ABC LTD.,TI70001703,7/30/2024,"34,938.60",7/1/2024,7/31/2024,"1,746.93",AL B,10050XXXXX00003,Rental Income SP - July month Invoice
01 Invoice,111111111111111,ABC LTD.,TI70001704,7/30/2024,"9,280.00",7/1/2024,7/31/2024,464.00,AL B,10050XXXXX00003,Rental Income SP - July month Invoice
01 Invoice,111111111111111,ABC LTD.,TI70001687,7/30/2024,"3,000.00",7/1/2024,7/31/2024,150.00,GREE,10030XXXXX00003,Rental Income SP - JULY MONTH INVOICE
01 Invoice,111111111111111,ABC LTD.,TI70001681,7/30/2024,"33,280.00",7/1/2024,7/31/2024,"1,664.00",HIGH,10053XXXXX00003,Rental Income SP - JULY MONTH INVOICE
01 Invoice,111111111111111,ABC LTD.,TI70001682,7/30/2024,"16,700.20",7/1/2024,7/31/2024,835.01,HIGH,10053XXXXX00003,Rental Income SP - JULY MONTH INVOICE
01 Invoice,111111111111111,ABC LTD.,TI70001662,7/30/2024,"1,991.00",7/1/2024,7/31/2024,99.55,PILL,10056XXXXX00003,Rental Income SP - JULY MONTH INVOICE
01 Invoice,111111111111111,ABC LTD.,TI70001668,7/30/2024,819.00,7/1/2024,7/31/2024,40.95,I G,10002XXXXX00003,Rental Income SP - July'24 month Invoice
01 Invoice,111111111111111,ABC LTD.,TI70001635,7/30/2024,"224,292.40",7/1/2024,7/31/2024,"11,214.62",AL N,10025XXXXX00003,Rental Income SP - July'24 month Billing
01 Invoice,111111111111111,ABC LTD.,TI70001636,7/30/2024,"2,320.00",7/1/2024,7/31/2024,116.00,WEST,10030XXXXX00003,Rental Income SP - july month Invoice
01 Invoice,111111111111111,ABC LTD.,TI70001637,7/30/2024,"4,080.00",7/1/2024,7/31/2024,204.00,WEST,10030XXXXX00003,Rental Income SP - july month Invoice
01 Invoice,111111111111111,ABC LTD.,TI70001646,7/30/2024,"27,520.80",7/1/2024,7/31/2024,"1,376.04",T.M.,10000XXXXX00003,Rental Income SP - july month Invoice
01 Invoice,111111111111111,ABC LTD.,TI70001647,7/30/2024,"12,800.00",7/1/2024,7/31/2024,640.00,TAMA,10026XXXXX00003,Rental Income SP - JULY MONTH INVOICE
01 Invoice,111111111111111,ABC LTD.,TI70001648,7/30/2024,"10,240.00",7/1/2024,7/31/2024,512.00,TAMA,10026XXXXX00003,Rental Income SP - JULY MONTH INVOICE
01 Invoice,111111111111111,ABC LTD.,TI70001658,7/30/2024,704.00,7/1/2024,7/31/2024,35.20,S Y,10002XXXXX00003,Rental Income SP - July month Invoice
01 Invoice,111111111111111,ABC LTD.,TI70001632,7/30/2024,"8,400.00",7/1/2024,7/31/2024,420.00,KABR,10028XXXXX00003,IPE 360X057.10 KG/MX06.00 M
01 Invoice,111111111111111,ABC LTD.,TI70001632,7/30/2024,"34,800.00",7/1/2024,7/31/2024,"1,740.00",KABR,10028XXXXX00003,IPE 360X057.10 KG/MX06.00 M
01 Invoice,111111111111111,ABC LTD.,TI70001632,7/30/2024,"3,500.00",7/1/2024,7/31/2024,175.00,KABR,10028XXXXX00003,IPE 360X057.10 KG/MX01.50 M
01 Invoice,111111111111111,ABC LTD.,TI70001632,7/30/2024,"1,400.00",7/1/2024,7/31/2024,70.00,KABR,10028XXXXX00003,IPE 360X057.10 KG/MX01.50 M
01 Invoice,111111111111111,ABC LTD.,TI70001634,7/30/2024,"19,600.00",7/1/2024,7/31/2024,980.00,KABR,10028XXXXX00003,IPE 360X057.10 KG/MX01.50 M
01 Invoice,111111111111111,ABC LTD.,TI70001633,7/30/2024,"1,978.00",7/1/2024,7/31/2024,98.90,DENH,10020XXXXX00003,MS PLATE 2.00X06.00X06.00 MM
01 Invoice,111111111111111,ABC LTD.,TI70001630,7/30/2024,"691,145.20",7/1/2024,7/31/2024,"34,557.26",ACTI,10021XXXXX00003,AU20-(750X444X12.00 MMX096.90 KG/M)X12.00 M
01 Invoice,111111111111111,ABC LTD.,TI70001630,7/30/2024,"118,463.60",7/1/2024,7/31/2024,"5,923.18",ACTI,10021XXXXX00003,AU25-(750X450X14.50 MMX110.40 KG/M)X12.00 M
01 Invoice,111111111111111,ABC LTD.,TI70001630,7/30/2024,"788,595.40",7/1/2024,7/31/2024,"39,429.77",ACTI,10021XXXXX00003,AU25-(750X450X14.50 MMX110.40 KG/M)X14.00 M
01 Invoice,111111111111111,ABC LTD.,TI70001629,7/30/2024,"56,972.20",7/1/2024,7/31/2024,"2,848.61",CAT,10003XXXXX00003,HR PLATE 2.00X06.00X16.00 MM
01 Invoice,111111111111111,ABC LTD.,TI70001631,7/30/2024,"13,093.80",7/1/2024,7/31/2024,654.69,IRON,10049XXXXX00003,HR PLATE 2.00X06.00X10.00 MM
01 Invoice,111111111111111,ABC LTD.,TI70001631,7/30/2024,"9,424.20",7/1/2024,7/31/2024,471.21,IRON,10049XXXXX00003,HR PLATE 2.00X06.00X12.00 MM
01 Invoice,111111111111111,ABC LTD.,TI70001631,7/30/2024,"15,707.00",7/1/2024,7/31/2024,785.35,IRON,10049XXXXX00003,HR PLATE 2.00X06.00X15.00 MM
01 Invoice,111111111111111,ABC LTD.,TI70001631,7/30/2024,"20,961.20",7/1/2024,7/31/2024,"1,048.06",IRON,10049XXXXX00003,HR PLATE 2.00X06.00X16.00 MM
01 Invoice,111111111111111,ABC LTD.,TI70001630,7/30/2024,"27,409.20",7/1/2024,7/31/2024,"1,370.46",ACTI,10021XXXXX00003,ZU25-(750X450X14.50 MMX110.40 KG/M)X11.80 M
01 Invoice,111111111111111,ABC LTD.,TI70001630,7/30/2024,"7,202.00",7/1/2024,7/31/2024,360.10,ACTI,10021XXXXX00003,PU32-(600X452X19.50 MMX114.10 KG/M)X12.00 M
01 Invoice,111111111111111,ABC LTD.,TI70001630,7/30/2024,"8,402.60",7/1/2024,7/31/2024,420.13,ACTI,10021XXXXX00003,PU32-(600X452X19.50 MMX114.10 KG/M)X14.00 M
01 Invoice,111111111111111,ABC LTD.,TI70001630,7/30/2024,"67,218.60",7/1/2024,7/31/2024,"3,360.93",ACTI,10021XXXXX00003,PU32-(600X452X19.50 MMX114.10 KG/M)X14.00 M
01 Invoice,111111111111111,ABC LTD.,TI70001630,7/30/2024,"38,718.40",7/1/2024,7/31/2024,"1,935.92",ACTI,10021XXXXX00003,C9X09.30 KG/MX12.00 M
01 Invoice,111111111111111,ABC LTD.,TI70001630,7/30/2024,"65,438.20",7/1/2024,7/31/2024,"3,271.91",ACTI,10021XXXXX00003,GU20N-(600X430X12.20 MMX081.10 KG/M)X11.80 M
01 Invoice,111111111111111,ABC LTD.,TI70001630,7/30/2024,"47,095.00",7/1/2024,7/31/2024,"2,354.75",ACTI,10021XXXXX00003,GU20N-(600X430X12.20 MMX081.10 KG/M)X13.80 M
01 Invoice,111111111111111,ABC LTD.,TI10004972,7/30/2024,"9,450.00",7/1/2024,7/31/2024,472.50,PINN,10039XXXXX00003,Rental Damages Claim - Sheet Piles - AU20 received in U-Bend condition
01 Invoice,111111111111111,ABC LTD.,TI10004972,7/30/2024,"3,950.00",7/1/2024,7/31/2024,197.50,PINN,10039XXXXX00003,Rental Damages Claim - Sheet Piles - AU20 - Damage length & Repair charges
01 Invoice,111111111111111,ABC LTD.,TI70001671,7/30/2024,666.60,7/1/2024,7/31/2024,33.33,HYDR,10007XXXXX00003,Transport Charges
01 Invoice,111111111111111,ABC LTD.,TI70001657,7/30/2024,"39,857.20",7/1/2024,7/31/2024,"1,992.86",SAHA,10025XXXXX00003,Rental Damages Claim - Loss Length & Damage 7.56tons
01 Invoice,111111111111111,ABC LTD.,TI70001657,7/30/2024,"3,000.00",7/1/2024,7/31/2024,150.00,SAHA,10025XXXXX00003,Rental Damages Claim - UBend Condition
01 Invoice,111111111111111,ABC LTD.,TI70001698,7/30/2024,"4,800.00",7/1/2024,7/31/2024,240.00,AL R,10022XXXXX00003,Rental Damages Claim - Dismantling cost - 2sets
01 Invoice,111111111111111,ABC LTD.,TI70001698,7/30/2024,"6,048.00",7/1/2024,7/31/2024,302.40,AL R,10022XXXXX00003,Rental Damages Claim - Damage & Repair Charges
01 Invoice,111111111111111,ABC LTD.,TI70001659,7/30/2024,"1,060.00",7/1/2024,7/31/2024,53.00,S Y,10002XXXXX00003,Transport Charges
01 Invoice,111111111111111,ABC LTD.,TI5H0000293,7/30/2024,"2,505.20",7/1/2024,7/31/2024,125.26,ARCH,10004XXXXX00003,COATED PIPE 0273.10X15.88 MM
01 Invoice,111111111111111,ABC LTD.,TI5H0000293,7/30/2024,"49,775.80",7/1/2024,7/31/2024,"2,488.79",ARCH,10004XXXXX00003,COATED PIPE 0273.10X12.70 MM
01 Invoice,111111111111111,ABC LTD.,TI5H0000294,7/30/2024,"51,086.40",7/1/2024,7/31/2024,"2,554.32",ARCH,10004XXXXX00003,COATED PIPE 0219.10X10.31 MM
01 Invoice,111111111111111,ABC LTD.,TI70001639,7/31/2024,"3,500.00",7/1/2024,7/31/2024,175.00,WADE,10024XXXXX00003,Rental Income SP
01 Invoice,111111111111111,ABC LTD.,TI70001640,7/31/2024,"4,250.00",7/1/2024,7/31/2024,212.50,WADE,10024XXXXX00003,Rental Income SP
01 Invoice,111111111111111,ABC LTD.,TI70001649,7/31/2024,527.00,7/1/2024,7/31/2024,26.35,CITY,10036XXXXX00003,Rental Income SP - Invoice for 1 sheet pile - Rental from Feb to June month
01 Invoice,111111111111111,ABC LTD.,TI70001678,7/31/2024,"5,600.00",7/1/2024,7/31/2024,280.00,HILL,10053XXXXX00003,Rental Income SP - July 2024
01 Invoice,111111111111111,ABC LTD.,TI70001679,7/31/2024,"33,600.00",7/1/2024,7/31/2024,"1,680.00",HILL,10053XXXXX00003,Rental Income SP - July 2024
01 Invoice,111111111111111,ABC LTD.,TI70001680,7/31/2024,"11,863.60",7/1/2024,7/31/2024,593.18,HILA,10024XXXXX00003,Rental Income SP - July 2024
01 Invoice,111111111111111,ABC LTD.,TI10004970,7/31/2024,"12,600.00",7/1/2024,7/31/2024,630.00,HILL,10053XXXXX00003,Rental Income SP - July 2024
01 Invoice,111111111111111,ABC LTD.,TI10004971,7/31/2024,"34,595.00",7/1/2024,7/31/2024,"1,729.75",HILL,10053XXXXX00003,Rental Income SP - July 2024
01 Invoice,111111111111111,ABC LTD.,TI70001650,7/31/2024,"3,000.00",7/1/2024,7/31/2024,150.00,CITY,10036XXXXX00003,Rental Damages Claim - Material received as U-Bend
01 Invoice,111111111111111,ABC LTD.,TI5H0000291,7/31/2024,"44,540.00",7/1/2024,7/31/2024,"2,227.00",AL R,30005XXXXX10003,"THIRD PARTY INSPECTION SERVICE OF PIPES/MITER BENDS/PUDDLE FLANGES SPOOLS 
 PROJECT. REF. PO NO. 16501/3364 DTD. 11-JUL-2024
 SERVICES FOR THE MONTH OF MAY & JUNE"
01 Invoice,111111111111111,ABC LTD.,TI5H0000295,7/31/2024,"17,581.60",7/1/2024,7/31/2024,879.08,ARCH,10004XXXXX00003,COATED PIPE 0273.10X12.70 MM
01 Invoice,111111111111111,ABC LTD.,TI5H0000296,7/31/2024,"112,777.20",7/1/2024,7/31/2024,"5,638.86",ARCH,10004XXXXX00003,COATED PIPE 0323.90X15.88 MM
01 Invoice,111111111111111,ABC LTD.,TI5H0000297,7/31/2024,"14,233.20",7/1/2024,7/31/2024,711.66,ARCH,10004XXXXX00003,COATED PIPE 0323.90X15.88 MM
01 Invoice,111111111111111,ABC LTD.,TI5H0000228,7/5/2024,"-40,583.40",7/1/2024,7/31/2024,"-2,029.17",PETR,10035XXXXX00003,Settlement
01 Invoice,111111111111111,ABC LTD.,TI5H0000230,7/8/2024,"-22,369.00",7/1/2024,7/31/2024,"-1,118.45",PETR,10035XXXXX00003,Settlement
01 Invoice,111111111111111,ABC LTD.,TI5H0000234,7/10/2024,"-25,445.20",7/1/2024,7/31/2024,"-1,272.26",PETR,10035XXXXX00003,Settlement
01 Invoice,111111111111111,ABC LTD.,TI5H0000237,7/10/2024,"-20,730.00",7/1/2024,7/31/2024,"-1,036.50",PETR,10035XXXXX00003,Settlement
01 Invoice,111111111111111,ABC LTD.,TI5H0000249,7/12/2024,"-9,629.00",7/1/2024,7/31/2024,-481.45,PETR,10035XXXXX00003,Settlement
01 Invoice,111111111111111,ABC LTD.,1TR1604640,7/29/2024,"9,550.00",7/1/2024,7/31/2024,477.50,ACTI,10021XXXXX00003,Advance
01 Invoice,111111111111111,ABC LTD.,7TR1800525,7/1/2024,"7,820.00",7/1/2024,7/31/2024,391.00,ORIO,10023XXXXX00003,Advance
01 Invoice,111111111111111,ABC LTD.,7TR1800526,7/1/2024,"41,615.00",7/1/2024,7/31/2024,"2,080.76",ALJU,10046XXXXX00003,Advance
01 Invoice,111111111111111,ABC LTD.,7TR1800528,7/2/2024,"12,320.00",7/1/2024,7/31/2024,616.00,AL B,10028XXXXX00003,Advance
01 Invoice,111111111111111,ABC LTD.,7TR1800527,7/5/2024,"2,380.00",7/1/2024,7/31/2024,119.00,ORIO,10023XXXXX00003,Advance
01 Invoice,111111111111111,ABC LTD.,TI70001591,7/5/2024,"-3,360.00",7/1/2024,7/31/2024,-168.00,PETR,10035XXXXX00003,Settlement
01 Invoice,111111111111111,ABC LTD.,TI70001592,7/8/2024,"-2,400.00",7/1/2024,7/31/2024,-120.00,PETR,10035XXXXX00003,Settlement
01 Invoice,111111111111111,ABC LTD.,7TR1800530,7/10/2024,"68,800.00",7/1/2024,7/31/2024,"3,440.00",CAT,10003XXXXX00003,Advance
01 Invoice,111111111111111,ABC LTD.,7TR1800531,7/10/2024,"31,770.00",7/1/2024,7/31/2024,"1,588.50",CRYS,10046XXXXX00003,Advance
01 Invoice,111111111111111,ABC LTD.,TI70001600,7/10/2024,"-4,800.00",7/1/2024,7/31/2024,-240.00,PETR,10035XXXXX00003,Settlement
01 Invoice,111111111111111,ABC LTD.,5CJ1800554,7/11/2024,"27,520.00",7/1/2024,7/31/2024,"1,376.00",T.M.,10000XXXXX00003,Advance
01 Invoice,111111111111111,ABC LTD.,7TR1800532,7/11/2024,"15,928.60",7/1/2024,7/31/2024,796.43,CRYS,10046XXXXX00003,Advance
01 Invoice,111111111111111,ABC LTD.,TI70001601,7/11/2024,"-2,400.00",7/1/2024,7/31/2024,-120.00,PETR,10035XXXXX00003,Settlement
01 Invoice,111111111111111,ABC LTD.,TI70001602,7/12/2024,-960.00,7/1/2024,7/31/2024,-48.00,PETR,10035XXXXX00003,Settlement
01 Invoice,111111111111111,ABC LTD.,7TR1800544,7/13/2024,"2,952.40",7/1/2024,7/31/2024,147.62,ALJU,10046XXXXX00003,Advance
01 Invoice,111111111111111,ABC LTD.,7TR1800533,7/15/2024,"11,640.00",7/1/2024,7/31/2024,582.00,RIGI,10055XXXXX00003,Advance
01 Invoice,111111111111111,ABC LTD.,7TR1800535,7/15/2024,"9,200.00",7/1/2024,7/31/2024,460.00,GULF,10034XXXXX00003,Advance
01 Invoice,111111111111111,ABC LTD.,7TR1800536,7/15/2024,"33,920.00",7/1/2024,7/31/2024,"1,696.00",HIGH,10053XXXXX00003,Advance
01 Invoice,111111111111111,ABC LTD.,7TR1800537,7/16/2024,"361,296.00",7/1/2024,7/31/2024,"18,064.80",DENH,10020XXXXX00003,Advance
01 Invoice,111111111111111,ABC LTD.,7TR1800539,7/22/2024,"19,860.00",7/1/2024,7/31/2024,993.00,ALJU,10046XXXXX00003,Advance
01 Invoice,111111111111111,ABC LTD.,7TR1800540,7/22/2024,"32,265.00",7/1/2024,7/31/2024,"1,613.25",AL Z,10007XXXXX00003,Advance
01 Invoice,111111111111111,ABC LTD.,7TR1800541,7/22/2024,"2,380.00",7/1/2024,7/31/2024,119.00,ORIO,10023XXXXX00003,Advance
01 Invoice,111111111111111,ABC LTD.,7TR1800538,7/23/2024,"8,680.00",7/1/2024,7/31/2024,434.00,AL B,10039XXXXX00003,Advance
01 Invoice,111111111111111,ABC LTD.,7TR1800542,7/24/2024,"27,200.00",7/1/2024,7/31/2024,"1,360.00",GULF,10034XXXXX00003,Advance
01 Invoice,111111111111111,ABC LTD.,TI70001614,7/24/2024,"-78,797.20",7/1/2024,7/31/2024,"-3,939.86",DENH,10020XXXXX00003,Settlement
01 Invoice,111111111111111,ABC LTD.,TI70001617,7/24/2024,"-249,615.20",7/1/2024,7/31/2024,"-12,480.76",DENH,10020XXXXX00003,Settlement
01 Invoice,111111111111111,ABC LTD.,TI70001623,7/24/2024,"-32,883.60",7/1/2024,7/31/2024,"-1,644.18",DENH,10020XXXXX00003,Settlement
01 Invoice,111111111111111,ABC LTD.,7TR1800547,7/25/2024,"17,500.00",7/1/2024,7/31/2024,875.00,SOCI,10023XXXXX00003,Advance
01 Invoice,111111111111111,ABC LTD.,7TR1800553,7/25/2024,"1,343.20",7/1/2024,7/31/2024,67.16,DBB,10025XXXXX00003,Advance
01 Invoice,111111111111111,ABC LTD.,7TR1800543,7/26/2024,"5,040.00",7/1/2024,7/31/2024,252.00,BRIG,10039XXXXX00003,Advance
01 Invoice,111111111111111,ABC LTD.,7TR1800545,7/30/2024,"41,830.00",7/1/2024,7/31/2024,"2,091.50",ALJU,10046XXXXX00003,Advance
01 Invoice,111111111111111,ABC LTD.,7TR1800546,7/30/2024,"25,200.00",7/1/2024,7/31/2024,"1,260.00",GULF,10034XXXXX00003,Advance
01 Invoice,111111111111111,ABC LTD.,TI70001670,7/30/2024,"-7,500.00",7/1/2024,7/31/2024,-375.00,INNO,10414XXXXX00003,Settlement
01 Invoice,111111111111111,ABC LTD.,TI70001693,7/30/2024,"-7,519.60",7/1/2024,7/31/2024,-375.98,C.P.,10035XXXXX00003,Settlement
01 Invoice,111111111111111,ABC LTD.,TI70001692,7/30/2024,"-21,964.00",7/1/2024,7/31/2024,"-1,098.20",CAT,10003XXXXX00003,Settlement
01 Invoice,111111111111111,ABC LTD.,TI70001694,7/30/2024,"-4,536.00",7/1/2024,7/31/2024,-226.80,BRIG,10039XXXXX00003,Settlement
01 Invoice,111111111111111,ABC LTD.,TI70001554,7/30/2024,-666.60,7/1/2024,7/31/2024,-33.33,HYDR,10007XXXXX00003,Settlement
01 Invoice,111111111111111,ABC LTD.,TI70001672,7/30/2024,"-9,425.00",7/1/2024,7/31/2024,-471.25,HYDR,10007XXXXX00003,Settlement
01 Invoice,111111111111111,ABC LTD.,TI70001701,7/30/2024,"-2,860.00",7/1/2024,7/31/2024,-143.00,AL B,10039XXXXX00003,Settlement
01 Invoice,111111111111111,ABC LTD.,TI70001646,7/30/2024,"-27,520.00",7/1/2024,7/31/2024,"-1,376.00",T.M.,10000XXXXX00003,Settlement
01 Invoice,111111111111111,ABC LTD.,TI70001646,7/30/2024,-0.80,7/1/2024,7/31/2024,-0.04,T.M.,10000XXXXX00003,Settlement
01 Invoice,111111111111111,ABC LTD.,TI70001653,7/31/2024,"-10,658.00",7/1/2024,7/31/2024,-532.90,SOCI,10023XXXXX00003,Settlement
01 Invoice,111111111111111,ABC LTD.,TI70001661,7/31/2024,"-11,640.00",7/1/2024,7/31/2024,-582.00,RIGI,10055XXXXX00003,Settlement
01 Invoice,111111111111111,ABC LTD.,TI70001683,7/31/2024,-106.8,7/1/2024,7/31/2024,-5.34,GULF,10034XXXXX00003,Settlement
01 Invoice,111111111111111,ABC LTD.,TI70001683,7/31/2024,"-1,776.00",7/1/2024,7/31/2024,-88.80,GULF,10034XXXXX00003,Settlement
01 Invoice,111111111111111,ABC LTD.,TI70001683,7/31/2024,"-9,200.00",7/1/2024,7/31/2024,-460,GULF,10034XXXXX00003,Settlement
01 Invoice,111111111111111,ABC LTD.,TI70001683,7/31/2024,"-9,200.00",7/1/2024,7/31/2024,-460.00,GULF,10034XXXXX00003,Settlement
01 Invoice,111111111111111,ABC LTD.,TI70001493,7/31/2024,"-3,740.00",7/1/2024,7/31/2024,-187.00,GULF,10034XXXXX00003,Settlement
01 Invoice,111111111111111,ABC LTD.,TI70001504,7/31/2024,"-2,805.00",7/1/2024,7/31/2024,-140.25,GULF,10034XXXXX00003,Settlement
01 Invoice,111111111111111,ABC LTD.,TI70001553,7/31/2024,"-12,898.40",7/1/2024,7/31/2024,-644.92,GULF,10034XXXXX00003,Settlement
01 Invoice,111111111111111,ABC LTD.,TI70001684,7/31/2024,"-5,756.60",7/1/2024,7/31/2024,-287.83,GULF,10034XXXXX00003,Settlement
01 Invoice,111111111111111,ABC LTD.,TI70001685,7/31/2024,"-14,346.00",7/1/2024,7/31/2024,-717.3,GULF,10034XXXXX00003,Settlement
01 Invoice,111111111111111,ABC LTD.,TI70001648,7/31/2024,"-9,728.00",7/1/2024,7/31/2024,-486.4,TAMA,10026XXXXX00003,Settlement
01 Invoice,111111111111111,ABC LTD.,TI70001663,7/31/2024,"-5,213.20",7/1/2024,7/31/2024,-260.66,ORIO,10023XXXXX00003,Settlement
01 Invoice,111111111111111,ABC LTD.,TI70001663,7/31/2024,-555.60,7/1/2024,7/31/2024,-27.78,ORIO,10023XXXXX00003,Settlement
01 Invoice,111111111111111,ABC LTD.,TI70001663,7/31/2024,"-2,380.00",7/1/2024,7/31/2024,-119,ORIO,10023XXXXX00003,Settlement
01 Invoice,111111111111111,ABC LTD.,TI70001663,7/31/2024,"-2,051.20",7/1/2024,7/31/2024,-102.56,ORIO,10023XXXXX00003,Settlement
01 Invoice,111111111111111,ABC LTD.,TI70001551,7/31/2024,"-9,378.00",7/1/2024,7/31/2024,-468.9,HIGH,10053XXXXX00003,Settlement
01 Invoice,111111111111111,ABC LTD.,TI70001552,7/31/2024,-800.80,7/1/2024,7/31/2024,-40.04,HIGH,10053XXXXX00003,Settlement
01 Invoice,111111111111111,ABC LTD.,TI70001681,7/31/2024,"-23,741.20",7/1/2024,7/31/2024,"-1,187.06",HIGH,10053XXXXX00003,Settlement
01 Invoice,111111111111111,ABC LTD.,TI70001695,7/31/2024,"-41,615.00",7/1/2024,7/31/2024,"-2,080.75",ALJU,10046XXXXX00003,Settlement
01 Invoice,111111111111111,ABC LTD.,TI70001695,7/31/2024,"-6,955.60",7/1/2024,7/31/2024,-347.78,ALJU,10046XXXXX00003,Settlement
01 Invoice,111111111111111,ABC LTD.,TI70001695,7/31/2024,"-41,615.00",7/1/2024,7/31/2024,"-2,080.75",ALJU,10046XXXXX00003,Settlement
01 Invoice,111111111111111,ABC LTD.,TI70001695,7/31/2024,"-2,952.40",7/1/2024,7/31/2024,-147.62,ALJU,10046XXXXX00003,Settlement
01 Invoice,111111111111111,ABC LTD.,TI70001695,7/31/2024,"-8,571.20",7/1/2024,7/31/2024,-428.56,ALJU,10046XXXXX00003,Settlement
01 Invoice,111111111111111,ABC LTD.,TI70001699,7/31/2024,"-2,036.80",7/1/2024,7/31/2024,-101.84,AL B,10028XXXXX00003,Settlement
01 Invoice,111111111111111,ABC LTD.,TI70001700,7/31/2024,"-10,190.40",7/1/2024,7/31/2024,-509.52,AL B,10028XXXXX00003,Settlement
01 Invoice,111111111111111,ABC LTD.,TI70001697,7/31/2024,"-32,264.80",7/1/2024,7/31/2024,"-1,613.24",AL Z,10007XXXXX00003,Settlement
01 Invoice,111111111111111,ABC LTD.,TI70001690,7/31/2024,"-12,348.00",7/1/2024,7/31/2024,-617.4,CRYS,10046XXXXX00003,Settlement
01 Invoice,111111111111111,ABC LTD.,TI70001691,7/31/2024,"-26,150.80",7/1/2024,7/31/2024,"-1,307.54",CRYS,10046XXXXX00003,Settlement
01 Invoice,111111111111111,ABC LTD.,TI70001691,7/31/2024,-819.20,7/1/2024,7/31/2024,-40.96,CRYS,10046XXXXX00003,Settlement
01 Invoice,111111111111111,ABC LTD.,TI70001470,7/31/2024,"-2,155.20",7/1/2024,7/31/2024,-107.76,MAR,10054XXXXX00003,Settlement
01 Invoice,111111111111111,ABC LTD.,2TDN160731,7/30/2024,"13,763.80",7/1/2024,7/31/2024,688.19,ARCE,NAXXXXXNA,Revised DN - expense crosscharge
01 Invoice,111111111111111,ABC LTD.,2VP1622299/22300,7/26/2024,"6,188.80",7/1/2024,7/31/2024,309.44,STAF,NAXXXXXNA,STAFF RECOVERY - JUL'24
01 Invoice,111111111111111,ABC LTD.,AMHZV03551,7/26/2024,"16,756.80",7/1/2024,7/31/2024,837.84,STAF,NAXXXXXNA,STAFF RECOVERY - JUL'24
02 Credit Note,111111111111111,ABC LTD.,TSR7000013,7/5/2024,"-79,677.00",7/1/2024,7/31/2024,"-3,983.85",DENH,10020XXXXX00003,AU25-(750X450X14.50 MMX110.40 KG/M)X12.00 M
